gc_content gc_skew gc_culm
0.658 -6.0790273556231 -261.67120819349
0.69 -9.56521739130435 -271.236425584795
0.641 -10.4524180967239 -281.688843681519
0.582 3.43642611683849 -278.25241756468
0.524 -4.58015267175572 -282.832570236436
0.604 2.98013245033113 -279.852437786105
0.585 -3.24786324786325 -283.100301033968
0.687 -2.76564774381368 -285.865948777782
0.635 1.41732283464567 -284.448625943136
0.65 -2.76923076923077 -287.217856712367
0.652 -6.74846625766871 -293.966322970035
0.644 -1.86335403726708 -295.829677007303
0.675 -6.37037037037037 -302.200047377673
0.683 1.02489019033675 -301.175157187336
0.667 4.047976011994 -297.127181175342
0.654 -3.6697247706422 -300.796905945984
0.652 -3.68098159509202 -304.477887541076
0.646 -3.40557275541796 -307.883460296494
0.656 -4.57317073170732 -312.456631028202
0.648 0.925925925925926 -311.530705102276
0.662 -9.06344410876133 -320.594149211037
0.636 1.25786163522013 -319.336287575817
0.627 -1.75438596491228 -321.090673540729
0.635 -6.45669291338583 -327.547366454115
0.647 -4.4822256568779 -332.029592110993
0.603 3.48258706467662 -328.547005046316
0.676 2.07100591715976 -326.475999129157
0.659 -5.91805766312595 -332.394056792282
0.654 -4.89296636085627 -337.287023153139
0.644 -4.96894409937888 -342.255967252518
0.635 -7.40157480314961 -349.657542055667
0.645 -3.56589147286822 -353.223433528535
0.617 -5.3484602917342 -358.57189382027
0.669 -1.04633781763827 -359.618231637908
0.608 -3.94736842105263 -363.565600058961
0.667 -0.449775112443778 -364.015375171404
0.629 -1.11287758346582 -365.12825275487
0.643 1.08864696734059 -364.03960578753
0.667 1.34932533733133 -362.690280450198
0.575 -2.26086956521739 -364.951150015416
0.669 -0.448430493273543 -365.399580508689
0.61 -3.9344262295082 -369.334006738197
0.617 4.05186385737439 -365.282142880823
0.603 0.497512437810945 -364.784630443012
0.631 -1.743264659271 -366.527895102283
0.646 -0.309597523219814 -366.837492625503
0.709 -2.39774330042313 -369.235235925926
0.658 3.03951367781155 -366.195722248114
0.637 -0.470957613814757 -366.666679861929
0.65 -0.615384615384615 -367.282064477314
0.646 1.54798761609907 -365.734076861215
0.632 4.74683544303798 -360.987241418177
0.641 -1.71606864274571 -362.703310060922
0.605 1.15702479338843 -361.546285267534
0.599 -6.51085141903172 -368.057136686566
0.651 -1.99692780337942 -370.054064489945
0.619 -2.4232633279483 -372.477327817893
0.517 -0.967117988394584 -373.444445806288
0.619 5.00807754442649 -368.436368261862
0.612 1.63398692810458 -366.802381333757
0.629 -2.38473767885533 -369.187119012612
0.644 -4.34782608695652 -373.534945099569
0.635 -1.41732283464567 -374.952267934214
0.598 -2.34113712374582 -377.29340505796
0.648 3.7037037037037 -373.589701354257
0.518 5.40540540540541 -368.184295948851
0.66 2.42424242424242 -365.760053524609
0.635 -2.36220472440945 -368.122258249018
0.677 -9.01033973412112 -377.132597983139
0.658 -8.81458966565349 -385.947187648793
0.654 -3.36391437308869 -389.311102021882
0.622 -9.64630225080386 -398.957404272685
0.623 -4.3338683788122 -403.291272651498
0.617 -6.96920583468395 -410.260478486182
0.659 -0.151745068285281 -410.412223554467
0.637 0.784929356357928 -409.627294198109
0.651 0.460829493087558 -409.166464705021
0.634 -3.15457413249211 -412.321038837513
0.635 -3.62204724409449 -415.943086081608
0.64 -8.75 -424.693086081608
0.619 5.97738287560582 -418.715703206002
0.591 -2.19966159052453 -420.915364796527
0.604 1.98675496688742 -418.928609829639
0.665 0.451127819548872 -418.47748201009
0.652 -7.66871165644172 -426.146193666532
0.693 -7.35930735930736 -433.505501025839
0.67 -3.88059701492537 -437.386098040765
0.603 -0.497512437810945 -437.883610478576
0.605 -4.46280991735537 -442.346420395931
0.644 -7.7639751552795 -450.110395551211
0.607 -8.40197693574959 -458.51237248696
0.601 2.1630615640599 -456.3493109229
0.619 -3.7156704361874 -460.064981359088
0.644 -9.62732919254658 -469.692310551634
0.603 -9.45273631840796 -479.145046870042
0.623 -8.18619582664527 -487.331242696688
0.631 1.42630744849445 -485.904935248193
0.654 -8.56269113149847 -494.467626379692
0.618 2.58899676375405 -491.878629615937
0.682 -5.57184750733138 -497.450477123269
0.661 -1.66414523449319 -499.114622357762
0.652 -11.3496932515337 -510.464315609296
0.652 -6.74846625766871 -517.212781866965
0.609 -7.06075533661741 -524.273537203582
0.651 -6.29800307219662 -530.571540275779
0.592 5.06756756756757 -525.503972708211
0.646 -2.1671826625387 -527.67115537075
0.607 -6.75453047775947 -534.425685848509
0.634 0.315457413249211 -534.11022843526
0.622 -4.5016077170418 -538.611836152302
0.674 -2.07715133531157 -540.688987487613
0.664 -3.01204819277108 -543.701035680384
0.651 2.91858678955453 -540.78244889083
0.657 -4.71841704718417 -545.500865938014
0.628 -2.54777070063694 -548.048636638651
0.68 -0.882352941176471 -548.930989579827
0.631 -1.743264659271 -550.674254239098
0.647 -5.10046367851623 -555.774717917615
0.624 3.84615384615385 -551.928564071461
0.638 2.82131661442006 -549.107247457041
0.65 0.923076923076923 -548.184170533964
0.633 -4.58135860979463 -552.765529143758
0.671 -6.40834575260805 -559.173874896367
0.677 -4.87444608567208 -564.048320982039
0.682 -4.69208211143695 -568.740403093476
0.61 -1.63934426229508 -570.379747355771
0.615 -6.01626016260163 -576.396007518372
0.674 -5.34124629080119 -581.737253809173
0.698 -5.44412607449857 -587.181379883672
0.637 -7.37833594976452 -594.559715833436
0.631 2.37717908082409 -592.182536752612
0.644 -1.24223602484472 -593.424772777457
0.632 -6.64556962025316 -600.07034239771
0.629 -1.11287758346582 -601.183219981176
0.611 0.818330605564648 -600.364889375611
0.612 4.2483660130719 -596.11652336254
0.64 -0.625 -596.74152336254
0.607 2.14168039538715 -594.599842967152
0.598 6.68896321070234 -587.91087975645
0.661 -6.80786686838124 -594.718746624831
0.665 0.75187969924812 -593.966866925583
0.647 -2.62751159196291 -596.594378517546
0.665 -6.16541353383459 -602.759792051381
0.651 -6.29800307219662 -609.057795123577
0.674 -7.41839762611276 -616.47619274969
0.656 -5.79268292682927 -622.268875676519
0.654 -6.11620795107034 -628.38508362759
0.625 -6.88 -635.26508362759
0.595 -5.21008403361345 -640.475167661203
0.608 2.63157894736842 -637.843588713835
0.649 2.92758089368259 -634.916007820152
0.646 4.64396284829721 -630.272044971855
0.606 -6.93069306930693 -637.202738041162
0.609 4.43349753694581 -632.769240504216
0.596 2.01342281879195 -630.755817685424
0.609 1.80623973727422 -628.94957794815
0.624 2.56410256410256 -626.385475384047
0.633 -4.2654028436019 -630.650878227649
0.619 -1.77705977382876 -632.427938001478
0.635 -3.62204724409449 -636.049985245572
0.662 -4.22960725075529 -640.279592496328
0.612 -2.61437908496732 -642.893971581295
0.668 -2.9940119760479 -645.887983557343
0.649 5.39291217257319 -640.49507138477
0.651 -2.91858678955453 -643.413658174324
0.622 -0.964630225080386 -644.378288399405
0.641 -1.09204368174727 -645.470332081152
0.632 -8.22784810126582 -653.698180182418
0.619 -0.161550888529887 -653.859731070948
0.644 -6.52173913043478 -660.381470201383
0.606 -7.59075907590759 -667.97222927729
0.623 -8.18619582664527 -676.158425103935
0.643 -0.46656298600311 -676.624988089938
0.628 -5.73248407643312 -682.357472166372
0.64 -5.9375 -688.294972166372
0.604 -9.93377483443709 -698.228747000809
0.637 0.470957613814757 -697.757789386994
0.645 2.01550387596899 -695.742285511025
0.605 5.78512396694215 -689.957161544083
0.614 -5.86319218241042 -695.820353726493
0.594 -0.673400673400673 -696.493754399894
0.639 2.660406885759 -693.833347514135
0.667 -3.14842578710645 -696.981773301241
0.674 3.26409495548961 -693.717678345752
0.646 -1.85758513931889 -695.575263485071
0.621 4.66988727858293 -690.905376206488
0.62 6.45161290322581 -684.453763303262
0.651 7.83410138248848 -676.619661920773
0.61 8.85245901639344 -667.76720290438
0.638 2.82131661442006 -664.94588628996
0.643 -2.02177293934681 -666.967659229307
0.66 -1.21212121212121 -668.179780441428
0.646 -1.54798761609907 -669.727768057527
0.633 -3.63349131121643 -673.361259368743
0.66 1.51515151515152 -671.846107853592
0.657 -6.54490106544901 -678.391008919041
0.705 0.141843971631206 -678.24916494741
0.662 3.62537764350453 -674.623787303905
0.655 0.152671755725191 -674.47111554818
0.599 -3.17195325542571 -677.643068803606
0.619 1.13085621970921 -676.512212583896
0.638 5.95611285266458 -670.556099731232
0.617 0.486223662884927 -670.069876068347
0.669 9.41704035874439 -660.652835709603
0.643 0.15552099533437 -660.497314714268
0.673 -6.09212481426449 -666.589439528533
0.653 1.68453292496172 -664.904906603571
0.637 -1.0989010989011 -666.003807702472
0.634 -8.51735015772871 -674.521157860201
0.689 -12.3367198838897 -686.85787774409
0.654 -5.19877675840979 -692.0566545025
0.625 -0.48 -692.5366545025
0.627 1.43540669856459 -691.101247803936
0.609 -6.07553366174056 -697.176781465676
0.633 -3.00157977883096 -700.178361244507
0.592 -3.37837837837838 -703.556739622886
0.658 0.911854103343465 -702.644885519542
0.622 4.18006430868167 -698.46482121086
0.659 3.1866464339909 -695.278174776869
0.621 -0.161030595813205 -695.439205372683
0.648 9.87654320987654 -685.562662162806
0.644 3.41614906832298 -682.146513094483
0.653 3.52220520673813 -678.624307887745
0.609 5.74712643678161 -672.877181450963
0.641 7.33229329173167 -665.544888159232
0.652 -2.14723926380368 -667.692127423035
0.625 7.2 -660.492127423035
0.65 5.84615384615385 -654.645973576882
0.632 -2.21518987341772 -656.861163450299
0.598 -3.67892976588629 -660.540093216186
0.627 -4.94417862838915 -665.484271844575
0.625 -4.64 -670.124271844575
0.637 -1.72684458398744 -671.851116428562
0.617 -7.94165316045381 -679.792769589016
0.648 -2.46913580246914 -682.261905391485
0.607 -2.47116968698517 -684.73307507847
0.632 0.949367088607595 -683.783707989863
0.614 -4.56026058631922 -688.343968576182
0.633 1.10584518167457 -687.238123394507
0.604 0 -687.238123394507
0.604 -5.62913907284768 -692.867262467355
0.641 -1.71606864274571 -694.583331110101
0.607 -10.3789126853377 -704.962243795439
0.627 -4.30622009569378 -709.268463891132
0.64 -5.625 -714.893463891132
0.611 -3.10965630114566 -718.003120192278
0.675 -3.40740740740741 -721.410527599685
0.658 -3.03951367781155 -724.450041277497
0.632 0.316455696202532 -724.133585581294
0.628 4.45859872611465 -719.67498685518
0.638 0.313479623824451 -719.361507231355
0.615 -3.08943089430894 -722.450938125664
0.629 2.06677265500795 -720.384165470656
0.625 -9.44 -729.824165470656
0.676 -4.43786982248521 -734.262035293141
0.636 4.40251572327044 -729.859519569871
0.643 6.99844479004666 -722.861074779824
0.697 -7.8909612625538 -730.752036042378
0.66 -2.42424242424242 -733.176278466621
0.601 -0.166389351081531 -733.342667817702
0.719 -6.53685674547983 -739.879524563182
0.657 0.76103500761035 -739.118489555572
0.665 -0.451127819548872 -739.569617375121
0.648 -1.23456790123457 -740.804185276355
0.653 2.90964777947933 -737.894537496876
0.65 -1.84615384615385 -739.74069134303
0.641 -0.46801872074883 -740.208710063778
0.643 1.39968895800933 -738.809021105769
0.645 -0.465116279069767 -739.274137384839
0.644 6.52173913043478 -732.752398254404
0.605 0.495867768595041 -732.256530485809
0.665 -0.150375939849624 -732.406906425659
0.665 6.76691729323308 -725.639989132426
0.586 -3.41296928327645 -729.052958415702
0.659 -0.758725341426404 -729.811683757128
0.622 0 -729.811683757128
0.619 -5.97738287560582 -735.789066632734
0.654 3.36391437308869 -732.425152259646
0.603 5.4726368159204 -726.952515443725
0.624 -2.56410256410256 -729.516618007828
0.614 -2.60586319218241 -732.12248120001
0.608 0.657894736842105 -731.464586463168
0.621 -0.805152979066023 -732.269739442234
0.637 -1.72684458398744 -733.996584026222
0.653 -6.89127105666156 -740.887855082883
0.635 -4.25196850393701 -745.13982358682
0.629 5.88235294117647 -739.257470645644
0.664 -2.10843373493976 -741.365904380583
0.659 0.151745068285281 -741.214159312298
0.683 4.24597364568082 -736.968185666617
0.653 1.99081163859112 -734.977374028026
0.632 2.21518987341772 -732.762184154608
0.677 7.53323485967504 -725.228949294933
0.689 4.49927431059506 -720.729674984338
0.661 0.151285930408472 -720.57838905393
0.631 -4.91283676703645 -725.491225820966
0.648 -5.24691358024691 -730.738139401213
0.641 0.78003120124805 -729.958108199965
0.629 -5.56438791732909 -735.522496117294
0.607 -10.3789126853377 -745.901408802632
0.604 -2.31788079470199 -748.219289597334
0.601 7.48752079866888 -740.731768798665
0.611 4.74631751227496 -735.98545128639
0.66 -2.72727272727273 -738.712724013663
0.642 -3.73831775700935 -742.451041770672
0.632 -6.0126582278481 -748.46369999852
0.666 -4.2042042042042 -752.667904202724
0.685 4.81751824817518 -747.850385954549
0.654 0.611620795107034 -747.238765159442
0.651 1.0752688172043 -746.163496342238
0.624 2.88461538461538 -743.278880957623
0.655 -2.59541984732824 -745.874300804951
0.686 -0.291545189504373 -746.165845994455
0.613 6.03588907014682 -740.129956924308
0.609 2.46305418719212 -737.666902737116
0.607 -0.823723228995058 -738.490625966111
0.62 -5.80645161290323 -744.297077579015
0.635 3.30708661417323 -740.989990964841
0.609 0.492610837438424 -740.497380127403
0.636 1.25786163522013 -739.239518492183
0.626 -1.59744408945687 -740.83696258164
0.639 -9.23317683881064 -750.07013942045
0.609 -10.6732348111658 -760.743374231616
0.588 -3.40136054421769 -764.144734775834
0.668 0.29940119760479 -763.845333578229
0.646 -2.78637770897833 -766.631711287207
0.634 -0.630914826498423 -767.262626113706
0.634 -1.89274447949527 -769.155370593201
0.65 2.46153846153846 -766.693832131663
0.66 -1.51515151515152 -768.208983646814
0.58 3.10344827586207 -765.105535370952
0.621 -8.53462157809984 -773.640156949052
0.613 -5.70962479608483 -779.349781745137
0.618 -2.9126213592233 -782.26240310436
0.61 -8.52459016393443 -790.786993268294
0.618 -5.50161812297735 -796.288611391272
0.608 -7.23684210526316 -803.525453496535
0.622 -5.14469453376206 -808.670148030297
0.597 -6.8676716917923 -815.537819722089
0.63 -6.98412698412698 -822.521946706216
0.6 1 -821.521946706216
0.6 0.666666666666667 -820.85528003955
0.621 -11.7552334943639 -832.610513533913
0.6 -5 -837.610513533913
0.623 -8.50722311396469 -846.117736647878
0.619 -2.74636510500808 -848.864101752886
0.62 -6.7741935483871 -855.638295301273
0.657 -7.76255707762557 -863.400852378899
0.637 -5.80847723704867 -869.209329615948
0.659 -4.7040971168437 -873.913426732791
0.635 -3.62204724409449 -877.535473976886
0.629 -6.8362480127186 -884.371721989604
0.622 3.21543408360129 -881.156287906003
0.636 -10.377358490566 -891.533646396569
0.64 5.3125 -886.221146396569
0.63 -3.17460317460317 -889.395749571172
0.617 -4.37601296596434 -893.771762537137
0.649 -2.00308166409861 -895.774844201235
0.65 -2.46153846153846 -898.236382662774
0.607 -6.09555189456343 -904.331934557337
0.67 -7.16417910447761 -911.496113661815
0.652 -0.920245398773006 -912.416359060588
0.619 -3.7156704361874 -916.132029496775
0.662 1.81268882175227 -914.319340675023
0.648 -1.23456790123457 -915.553908576258
0.666 -0.3003003003003 -915.854208876558
0.632 -4.43037974683544 -920.284588623393
0.647 -0.772797527047913 -921.057386150441
0.633 -3.63349131121643 -924.690877461658
0.657 -6.54490106544901 -931.235778527107
0.618 -4.85436893203883 -936.090147459145
0.636 -1.57232704402516 -937.662474503171
0.626 3.51437699680511 -934.148097506366
0.63 -6.98412698412698 -941.132224490492
0.635 3.62204724409449 -937.510177246398
0.635 -0.78740157480315 -938.297578821201
0.648 3.7037037037037 -934.593875117497
0.647 -2.93663060278207 -937.53050572028
0.62 3.2258064516129 -934.304699268667
0.598 -1.00334448160535 -935.308043750272
0.655 0.458015267175573 -934.850028483096
0.644 -0.31055900621118 -935.160587489308
0.637 -1.0989010989011 -936.259488588209
0.623 -2.08667736757624 -938.346165955785
0.628 -0.955414012738854 -939.301579968524
0.635 -0.15748031496063 -939.459060283484
0.634 1.26182965299685 -938.197230630488
0.644 0 -938.197230630488
0.662 -0.906344410876133 -939.103575041364
0.645 7.90697674418605 -931.196598297178
0.607 -11.6968698517298 -942.893468148907
0.633 1.4218009478673 -941.47166720104
0.653 -3.52220520673813 -944.993872407778
0.623 4.65489566613162 -940.338976741647
0.626 -4.15335463258786 -944.492331374234
0.662 0 -944.492331374234
0.588 6.46258503401361 -938.029746340221
0.613 -4.73083197389886 -942.76057831412
0.644 -4.03726708074534 -946.797845394865
0.601 1.16472545757072 -945.633119937294
0.655 3.81679389312977 -941.816326044165
0.61 -1.31147540983607 -943.127801454001
0.627 -1.43540669856459 -944.563208152565
0.617 -6.32090761750405 -950.884115770069
0.632 0.632911392405063 -950.251204377664
0.61 -0.327868852459016 -950.579073230123
0.645 5.73643410852713 -944.842639121596
0.63 -4.76190476190476 -949.604543883501
0.658 4.25531914893617 -945.349224734565
0.66 0.909090909090909 -944.440133825474
0.642 8.41121495327103 -936.028918872203
0.605 6.11570247933884 -929.913216392864
0.606 -2.64026402640264 -932.553480419267
0.662 1.20845921450151 -931.345021204765
0.625 0.8 -930.545021204765
0.639 -5.16431924882629 -935.709340453591
0.643 -0.777604976671851 -936.486945430263
0.65 3.07692307692308 -933.41002235334
0.632 0.316455696202532 -933.093566657138
0.622 7.39549839228296 -925.698068264855
0.677 3.98818316100443 -921.70988510385
0.622 -4.82315112540193 -926.533036229252
0.633 -0.4739336492891 -927.006969878541
0.626 -2.23642172523962 -929.243391603781
0.637 0.784929356357928 -928.458462247423
0.652 0 -928.458462247423
0.639 4.53834115805947 -923.920121089363
0.64 1.875 -922.045121089363
0.64 9.375 -912.670121089363
0.664 5.72289156626506 -906.947229523098
0.66 9.39393939393939 -897.553290129159
0.633 -1.73775671406003 -899.291046843219
0.653 4.13476263399694 -895.156284209222
0.668 7.48502994011976 -887.671254269102
0.636 3.45911949685535 -884.212134772247
0.659 5.31107738998483 -878.901057382262
0.642 5.29595015576324 -873.605107226499
0.641 -0.78003120124805 -874.385138427747
0.632 -4.11392405063291 -878.49906247838
0.617 1.13452188006483 -877.364540598315
0.639 2.34741784037559 -875.017122757939
0.619 -1.13085621970921 -876.147978977649
0.672 4.76190476190476 -871.386074215744
0.603 5.14096185737977 -866.245112358364
0.629 -2.06677265500795 -868.311885013372
0.636 -0.314465408805031 -868.626350422177
0.621 -4.99194847020934 -873.618298892387
0.618 0 -873.618298892387
0.626 -7.3482428115016 -880.966541703888
0.602 -8.30564784053156 -889.27218954442
0.577 -2.94627383015598 -892.218463374576
0.595 1.51260504201681 -890.705858332559
0.62 -3.87096774193548 -894.576826074494
0.583 6.68953687821612 -887.887289196278
0.613 -1.14192495921697 -889.029214155495
0.639 -1.09546165884194 -890.124675814337
0.62 0.32258064516129 -889.802095169176
0.613 -4.07830342577488 -893.880398594951
0.586 -3.07167235494881 -896.9520709499
0.581 2.92598967297762 -894.026081276922
0.596 -1.00671140939597 -895.032792686318
0.601 -7.15474209650582 -902.187534782824
0.645 -0.465116279069767 -902.652651061893
0.588 3.06122448979592 -899.591426572097
0.592 -9.12162162162162 -908.713048193719
0.598 -2.67558528428094 -911.388633478
0.636 -4.71698113207547 -916.105614610076
0.631 -4.27892234548336 -920.384536955559
0.583 0.514579759862779 -919.869957195696
0.631 -1.10935023771791 -920.979307433414
0.629 -3.02066772655008 -923.999975159964
0.626 -6.70926517571885 -930.709240335683
0.599 -10.5175292153589 -941.226769551042
0.636 -6.28930817610063 -947.516077727142
0.632 1.26582278481013 -946.250254942332
0.641 -6.70826833073323 -952.958523273066
0.596 1.34228187919463 -951.616241393871
0.614 -7.16612377850163 -958.782365172373
0.599 -5.84307178631052 -964.625436958683
0.606 -0.99009900990099 -965.615535968584
0.618 0.970873786407767 -964.644662182176
0.667 2.54872563718141 -962.095936544995
0.64 -6.25 -968.345936544995
0.627 -0.159489633173844 -968.505426178169
0.627 -2.71132376395534 -971.216749942124
0.644 -13.3540372670807 -984.570787209205
0.628 -4.77707006369427 -989.347857272899
0.584 1.02739726027397 -988.320460012625
0.612 -4.57516339869281 -992.895623411318
0.607 -1.15321252059308 -994.048835931911
0.581 -5.67986230636833 -999.728698238279
0.595 1.51260504201681 -998.216093196263
0.611 -1.14566284779051 -999.361756044053
0.576 -0.347222222222222 -999.708978266275
0.608 -1.64473684210526 -1001.35371510838
0.6 -14 -1015.35371510838
0.629 0.476947535771065 -1014.87676757261
0.617 -10.5348460291734 -1025.41161360178
0.628 -3.18471337579618 -1028.59632697758
0.638 -4.70219435736677 -1033.29852133495
0.606 -4.95049504950495 -1038.24901638445
0.6 -4.33333333333333 -1042.58234971778
0.647 -8.80989180834621 -1051.39224152613
0.601 -8.15307820299501 -1059.54531972913
0.618 -2.26537216828479 -1061.81069189741
0.614 0.651465798045603 -1061.15922609936
0.625 -4 -1065.15922609936
0.646 -6.5015479876161 -1071.66077408698
0.603 -5.80431177446103 -1077.46508586144
0.61 -9.18032786885246 -1086.64541373029
0.648 -7.71604938271605 -1094.36146311301
0.627 -2.71132376395534 -1097.07278687697
0.626 -3.83386581469649 -1100.90665269166
0.623 -4.01284109149278 -1104.91949378315
0.632 -5.06329113924051 -1109.9827849224
0.631 -3.96196513470681 -1113.9447500571
0.64 -6.5625 -1120.5072500571
0.561 -1.24777183600713 -1121.75502189311
0.553 -14.6473779385172 -1136.40239983163
0.568 -7.04225352112676 -1143.44465335275
0.553 -14.2857142857143 -1157.73036763847
0.543 -14.548802946593 -1172.27917058506
0.552 -10.1449275362319 -1182.42409812129
0.57 -3.50877192982456 -1185.93287005112
0.633 1.73775671406003 -1184.19511333706
0.662 1.20845921450151 -1182.98665412256
0.639 -2.34741784037559 -1185.33407196293
0.661 0.453857791225416 -1184.88021417171
0.634 2.52365930599369 -1182.35655486571
0.619 0.161550888529887 -1182.19500397718
0.577 -3.63951473136915 -1185.83451870855
0.556 -3.59712230215827 -1189.43164101071
0.6 -9.66666666666667 -1199.09830767738
0.592 -1.35135135135135 -1200.44965902873
0.592 -9.12162162162162 -1209.57128065035
0.572 0.34965034965035 -1209.2216303007
0.571 -7.88091068301226 -1217.10254098371
0.599 -3.17195325542571 -1220.27449423914
0.614 -11.7263843648208 -1232.00087860396
0.567 1.23456790123457 -1230.76631070272
0.597 0.837520938023451 -1229.9287897647
0.579 -2.93609671848014 -1232.86488648318
0.62 3.87096774193548 -1228.99391874124
0.62 0 -1228.99391874124
0.591 -0.846023688663283 -1229.83994242991
0.581 -8.0895008605852 -1237.92944329049
0.632 -8.54430379746835 -1246.47374708796
0.603 -8.12603648424544 -1254.59978357221
0.627 -9.09090909090909 -1263.69069266312
0.602 -6.31229235880399 -1270.00298502192
0.555 -4.86486486486486 -1274.86784988678
0.607 -1.81219110378913 -1276.68004099057
0.596 2.68456375838926 -1273.99547723218
0.582 -5.15463917525773 -1279.15011640744
0.569 -7.20562390158172 -1286.35574030902
0.593 -10.2866779089376 -1296.64241821796
0.566 -7.06713780918728 -1303.70955602715
0.598 -10.7023411371237 -1314.41189716427
0.583 -3.2590051457976 -1317.67090231007
0.597 0.837520938023451 -1316.83338137205
0.579 3.97236614853195 -1312.86101522351
0.596 4.02684563758389 -1308.83416958593
0.557 -3.05206463195691 -1311.88623421789
0.583 -7.03259005145798 -1318.91882426935
0.605 -11.0743801652893 -1329.99320443463
0.629 -10.3338632750397 -1340.32706770967
0.565 -3.71681415929204 -1344.04388186897
0.586 1.36518771331058 -1342.67869415566
0.608 2.96052631578947 -1339.71816783987
0.601 4.82529118136439 -1334.8928766585
0.561 1.24777183600713 -1333.64510482249
0.579 -6.39032815198618 -1340.03543297448
0.621 -3.7037037037037 -1343.73913667818
0.587 -6.30323679727428 -1350.04237347546
0.593 -3.54131534569983 -1353.58368882116
0.629 -10.6518282988871 -1364.23551712005
0.596 -7.38255033557047 -1371.61806745562
0.567 -8.994708994709 -1380.61277645033
0.617 -2.75526742301459 -1383.36804387334
0.617 -2.43111831442464 -1385.79916218776
0.62 1.61290322580645 -1384.18625896196
0.566 -2.47349823321555 -1386.65975719517
0.634 -2.8391167192429 -1389.49887391442
0.613 -1.79445350734095 -1391.29332742176
0.575 -0.521739130434783 -1391.81506655219
0.598 -2.67558528428094 -1394.49065183647
0.644 -4.6583850931677 -1399.14903692964
0.588 -2.04081632653061 -1401.18985325617
0.64 -5 -1406.18985325617
0.643 -5.13219284603421 -1411.32204610221
0.592 -4.39189189189189 -1415.7139379941
0.605 -5.45454545454545 -1421.16848344864
0.625 1.76 -1419.40848344864
0.648 -4.62962962962963 -1424.03811307827
0.639 -9.23317683881064 -1433.27128991708
0.625 -1.12 -1434.39128991708
0.619 -1.13085621970921 -1435.52214613679
0.643 0.15552099533437 -1435.36662514146
0.615 -1.46341463414634 -1436.8300397756
0.652 -5.52147239263804 -1442.35151216824
0.653 -4.13476263399694 -1446.48627480224
0.604 -7.94701986754967 -1454.43329466979
0.614 -7.49185667752443 -1461.92515134731
0.633 -5.52922590837283 -1467.45437725569
0.625 -8.48 -1475.93437725569
0.621 -1.77133655394525 -1477.70571380963
0.649 -1.38674884437596 -1479.09246265401
