gc_content gc_skew gc_culm
0.508 -3.54330708661417 -1960.8428004048
0.544 -3.67647058823529 -1964.51927099304
0.53 -3.0188679245283 -1967.53813891757
0.504 -17.8571428571429 -1985.39528177471
0.496 -18.5483870967742 -2003.94366887148
0.502 -4.7808764940239 -2008.72454536551
0.492 -6.09756097560976 -2014.82210634112
0.522 -10.727969348659 -2025.55007568978
0.493 -4.25963488843813 -2029.80971057822
0.498 -7.2289156626506 -2037.03862624087
0.508 -10.2362204724409 -2047.27484671331
0.512 -6.25 -2053.52484671331
0.519 -7.12909441233141 -2060.65394112564
0.491 -4.27698574338086 -2064.93092686902
0.498 -8.83534136546185 -2073.76626823448
0.49 -15.5102040816327 -2089.27647231611
0.503 -12.1272365805169 -2101.40370889663
0.474 -2.10970464135021 -2103.51341353798
0.481 -3.95010395010395 -2107.46351748808
0.498 -2.40963855421687 -2109.8731560423
0.505 -4.15841584158416 -2114.03157188389
0.52 -11.1538461538462 -2125.18541803773
0.505 -9.30693069306931 -2134.4923487308
0.499 0.601202404809619 -2133.89114632599
0.524 -4.19847328244275 -2138.08961960843
0.452 -11.0619469026549 -2149.15156651109
0.482 -4.5643153526971 -2153.71588186379
0.484 -9.50413223140496 -2163.22001409519
0.487 -6.36550308008214 -2169.58551717527
0.501 -12.1756487025948 -2181.76116587787
0.486 -11.1111111111111 -2192.87227698898
0.507 4.93096646942801 -2187.94131051955
0.48 -9.16666666666667 -2197.10797718622
0.511 -13.894324853229 -2211.00230203945
0.516 -2.71317829457364 -2213.71548033402
0.517 -1.74081237911025 -2215.45629271313
0.494 -12.9554655870445 -2228.41175830018
0.51 -10.1960784313725 -2238.60783673155
0.493 -1.41987829614604 -2240.02771502769
0.501 -4.19161676646707 -2244.21933179416
0.496 -9.67741935483871 -2253.896751149
0.471 -10.4033970276008 -2264.3001481766
0.533 -9.9437148217636 -2274.24386299836
0.498 -0.401606425702811 -2274.64546942407
0.517 -5.22243713733075 -2279.8679065614
0.515 1.35922330097087 -2278.50868326043
0.482 -1.6597510373444 -2280.16843429777
0.502 -5.97609561752988 -2286.1445299153
0.494 -6.47773279352227 -2292.62226270882
0.534 -7.49063670411985 -2300.11289941294
0.477 -3.56394129979036 -2303.67684071273
0.494 -5.26315789473684 -2308.93999860747
0.529 -3.21361058601134 -2312.15360919348
0.487 -6.36550308008214 -2318.51911227356
0.505 -1.78217821782178 -2320.30129049139
0.486 2.46913580246914 -2317.83215468892
0.5 -10 -2327.83215468892
0.483 -1.44927536231884 -2329.28143005124
0.535 -0.560747663551402 -2329.84217771479
0.499 1.40280561122244 -2328.43937210356
0.513 -0.194931773879142 -2328.63430387744
0.501 -5.78842315369261 -2334.42272703114
0.511 -2.93542074363992 -2337.35814777478
0.535 -0.186915887850467 -2337.54506366263
0.504 2.77777777777778 -2334.76728588485
0.525 -6.28571428571429 -2341.05300017056
0.496 1.61290322580645 -2339.44009694476
0.491 3.05498981670061 -2336.38510712806
0.478 -10.4602510460251 -2346.84535817408
0.513 0.584795321637427 -2346.26056285244
0.516 -4.26356589147287 -2350.52412874392
0.488 -1.63934426229508 -2352.16347300621
0.503 6.56063618290258 -2345.60283682331
0.507 -0.591715976331361 -2346.19455279964
0.48 1.25 -2344.94455279964
0.522 -3.44827586206897 -2348.39282866171
0.498 2.81124497991968 -2345.58158368179
0.521 4.79846449136276 -2340.78311919043
0.5 3.2 -2337.58311919043
0.502 0.796812749003984 -2336.78630644142
0.503 0.99403578528827 -2335.79227065613
0.497 2.21327967806841 -2333.57899097807
0.498 2.40963855421687 -2331.16935242385
0.518 -1.15830115830116 -2332.32765358215
0.497 3.420523138833 -2328.90713044332
0.486 2.88065843621399 -2326.0264720071
0.503 2.18687872763419 -2323.83959327947
0.507 -4.14201183431953 -2327.98160511379
0.48 2.5 -2325.48160511379
0.533 3.93996247654784 -2321.54164263724
0.494 5.26315789473684 -2316.2784847425
0.495 10.3030303030303 -2305.97545443947
0.502 6.37450199203187 -2299.60095244744
0.527 9.67741935483871 -2289.9235330926
0.503 8.15109343936382 -2281.77243965324
0.472 5.93220338983051 -2275.84023626341
0.45 4.88888888888889 -2270.95134737452
0.52 3.46153846153846 -2267.48980891298
0.508 -0.78740157480315 -2268.27721048778
0.507 2.56410256410256 -2265.71310792368
0.511 -1.76125244618395 -2267.47436036987
0.504 -3.17460317460317 -2270.64896354447
0.521 -0.191938579654511 -2270.84090212412
0.479 3.54906054279749 -2267.29184158133
0.42 -2.85714285714286 -2270.14898443847
0.417 -5.51558752997602 -2275.66457196845
0.439 -15.2619589977221 -2290.92653096617
0.419 -10.7398568019093 -2301.66638776808
0.434 -6.45161290322581 -2308.1180006713
0.457 11.1597374179431 -2296.95826325336
0.528 11.7424242424242 -2285.21583901093
0.529 3.21361058601134 -2282.00222842492
0.52 9.23076923076923 -2272.77145919415
0.52 12.3076923076923 -2260.46376688646
0.506 3.16205533596838 -2257.30171155049
0.485 -1.85567010309278 -2259.15738165359
0.463 -3.23974082073434 -2262.39712247432
0.548 1.45985401459854 -2260.93726845972
0.516 -1.16279069767442 -2262.1000591574
0.558 -3.584229390681 -2265.68428854808
0.523 10.5162523900574 -2255.16803615802
0.487 8.41889117043121 -2246.74914498759
0.485 -6.80412371134021 -2253.55326869893
0.478 1.25523012552301 -2252.29803857341
0.507 -0.591715976331361 -2252.88975454974
0.498 5.62248995983936 -2247.2672645899
0.47 4.25531914893617 -2243.01194544096
0.56 18.2142857142857 -2224.79765972668
0.511 12.720156555773 -2212.0775031709
0.551 8.52994555353902 -2203.54755761736
0.534 16.1048689138577 -2187.44268870351
0.515 1.74757281553398 -2185.69511588797
0.525 9.33333333333333 -2176.36178255464
0.528 0.378787878787879 -2175.98299467585
0.521 10.5566218809981 -2165.42637279485
0.497 -4.22535211267606 -2169.65172490753
0.502 4.7808764940239 -2164.87084841351
0.476 5.46218487394958 -2159.40866353956
0.507 6.11439842209073 -2153.29426511747
0.484 5.78512396694215 -2147.50914115052
0.488 3.27868852459016 -2144.23045262593
0.532 6.39097744360902 -2137.83947518232
0.534 10.1123595505618 -2127.72711563176
0.487 3.49075975359343 -2124.23635587817
0.505 9.30693069306931 -2114.9294251851
0.497 6.2374245472837 -2108.69200063782
0.542 7.38007380073801 -2101.31192683708
0.496 12.0967741935484 -2089.21515264353
0.517 8.70406189555126 -2080.51109074798
0.476 10.0840336134454 -2070.42705713453
0.528 4.54545454545455 -2065.88160258908
0.558 14.336917562724 -2051.54468502635
0.529 2.07939508506616 -2049.46528994129
0.522 1.91570881226054 -2047.54958112903
0.479 1.46137787056367 -2046.08820325846
0.613 -2.12071778140294 -2048.20892103987
0.529 1.32325141776938 -2046.8856696221
0.508 0 -2046.8856696221
0.507 3.35305719921105 -2043.53261242289
0.516 -2.32558139534884 -2045.85819381824
0.541 17.5600739371534 -2028.29811988108
0.517 11.0251450676983 -2017.27297481338
0.533 4.69043151969981 -2012.58254329368
0.498 1.60642570281124 -2010.97611759087
0.535 7.28971962616822 -2003.6863979647
0.568 12.3239436619718 -1991.36245430273
0.519 16.7630057803468 -1974.59944852239
0.539 6.86456400742115 -1967.73488451496
0.527 8.91840607210626 -1958.81647844286
0.533 -2.81425891181989 -1961.63073735468
0.526 2.66159695817491 -1958.9691403965
0.552 -3.26086956521739 -1962.23000996172
0.528 -0.757575757575758 -1962.9875857193
0.524 1.90839694656489 -1961.07918877273
0.494 2.83400809716599 -1958.24518067557
0.511 0.587084148727984 -1957.65809652684
0.511 4.89236790606654 -1952.76572862077
0.54 24.4444444444444 -1928.32128417633
0.508 11.4173228346457 -1916.90396134168
0.491 7.12830957230143 -1909.77565176938
0.503 7.3558648111332 -1902.41978695825
0.497 0.201207243460765 -1902.21857971479
0.53 12.8301886792453 -1889.38839103554
0.506 9.88142292490119 -1879.50696811064
0.526 6.4638783269962 -1873.04308978364
0.507 8.87573964497041 -1864.16735013867
0.469 -1.49253731343284 -1865.65988745211
0.533 15.9474671669794 -1849.71242028513
0.518 6.56370656370656 -1843.14871372142
0.477 6.49895178197065 -1836.64976193945
0.553 17.1790235081374 -1819.47073843131
0.536 3.35820895522388 -1816.11252947609
0.508 9.44881889763779 -1806.66371057845
0.545 11.5596330275229 -1795.10407755093
0.543 10.865561694291 -1784.23851585664
0.533 1.31332082551595 -1782.92519503112
0.533 6.56660412757974 -1776.35859090354
0.423 -1.18203309692671 -1777.54062400047
0.431 3.94431554524362 -1773.59630845522
0.434 -3.2258064516129 -1776.82211490684
0.42 1.42857142857143 -1775.39354347826
0.437 2.51716247139588 -1772.87638100687
0.438 -0.91324200913242 -1773.789623016
0.451 -1.99556541019956 -1775.7851884262
0.488 12.2950819672131 -1763.49010645899
0.528 6.81818181818182 -1756.67192464081
0.56 8.21428571428571 -1748.45763892652
0.486 6.5843621399177 -1741.8732767866
0.533 17.8236397748593 -1724.04963701174
0.534 2.99625468164794 -1721.0533823301
0.536 10.4477611940299 -1710.60562113607
0.561 12.2994652406417 -1698.30615589542
0.574 23.6933797909408 -1674.61277610448
0.512 10.9375 -1663.67527610448
0.512 8.984375 -1654.69090110448
0.505 0.198019801980198 -1654.4928813025
0.487 -3.49075975359343 -1657.9836410561
0.528 7.95454545454545 -1650.02909560155
0.556 15.4676258992806 -1634.56146970227
0.494 14.9797570850202 -1619.58171261725
0.513 11.1111111111111 -1608.47060150614
0.516 0.775193798449612 -1607.69540770769
0.54 16.2962962962963 -1591.39911141139
0.536 14.5522388059701 -1576.84687260542
0.512 5.078125 -1571.76874760542
0.444 8.10810810810811 -1563.66063949731
0.533 8.81801125703565 -1554.84262824028
0.55 -2.54545454545455 -1557.38808278573
0.49 14.2857142857143 -1543.10236850002
0.533 13.3208255159475 -1529.78154298407
0.51 -0.784313725490196 -1530.56585670956
0.5 7.6 -1522.96585670956
0.508 -9.05511811023622 -1532.0209748198
0.481 -6.02910602910603 -1538.0500808489
0.489 0.204498977505112 -1537.8455818714
0.528 10.2272727272727 -1527.61830914413
0.523 8.98661567877629 -1518.63169346535
0.526 7.22433460076046 -1511.40735886459
0.496 5.24193548387097 -1506.16542338072
0.513 8.38206627680312 -1497.78335710392
0.527 5.88235294117647 -1491.90100416274
0.496 7.25806451612903 -1484.64293964661
0.57 4.21052631578947 -1480.43241333082
0.537 12.8491620111732 -1467.58325131965
0.544 1.83823529411765 -1465.74501602553
0.509 10.4125736738703 -1455.33244235166
0.539 12.430426716141 -1442.90201563552
0.512 9.765625 -1433.13639063552
0.516 12.015503875969 -1421.12088675955
0.519 8.67052023121387 -1412.45036652834
0.501 7.38522954091816 -1405.06513698742
0.527 -7.02087286527514 -1412.08600985269
0.527 14.9905123339658 -1397.09549751873
0.513 -4.09356725146199 -1401.18906477019
0.497 -0.603621730382294 -1401.79268650057
0.521 -1.72744721689059 -1403.52013371746
0.552 1.08695652173913 -1402.43317719572
0.536 4.47761194029851 -1397.95556525542
0.52 0.384615384615385 -1397.57094987081
0.496 10.0806451612903 -1387.49030470952
0.526 2.28136882129278 -1385.20893588823
0.501 5.38922155688623 -1379.81971433134
0.508 4.33070866141732 -1375.48900566992
0.497 -2.21327967806841 -1377.70228534799
0.477 3.9832285115304 -1373.71905683646
0.523 -2.48565965583174 -1376.20471649229
0.513 6.82261208576998 -1369.38210440652
0.5 9.2 -1360.18210440652
0.491 2.24032586558045 -1357.94177854094
0.489 2.65848670756646 -1355.28329183337
0.489 5.52147239263804 -1349.76181944074
0.492 9.34959349593496 -1340.4122259448
0.506 1.97628458498024 -1338.43594135982
0.546 9.52380952380952 -1328.91213183601
0.485 8.04123711340206 -1320.87089472261
0.519 2.50481695568401 -1318.36607776693
0.507 12.0315581854043 -1306.33451958152
0.511 -2.5440313111546 -1308.87855089268
0.477 8.17610062893082 -1300.70245026375
0.457 11.5973741794311 -1289.10507608431
0.467 4.49678800856531 -1284.60828807575
0.482 15.3526970954357 -1269.25559098031
0.534 5.61797752808989 -1263.63761345222
0.496 6.45161290322581 -1257.186000549
0.516 10.8527131782946 -1246.3332873707
0.51 7.84313725490196 -1238.4901501158
0.513 7.21247563352826 -1231.27767448227
0.511 8.02348336594912 -1223.25419111632
0.525 3.23809523809524 -1220.01609587823
0.473 13.3192389006343 -1206.69685697759
0.492 2.03252032520325 -1204.66433665239
0.545 -2.01834862385321 -1206.68268527624
0.493 -4.66531440162272 -1211.34799967787
0.48 3.75 -1207.59799967787
0.489 -1.02249488752556 -1208.62049456539
0.518 4.24710424710425 -1204.37339031829
0.515 5.24271844660194 -1199.13067187169
0.481 4.36590436590437 -1194.76476750578
0.511 -1.36986301369863 -1196.13463051948
0.494 1.61943319838057 -1194.5151973211
0.531 -0.564971751412429 -1195.08016907251
0.522 6.51340996168582 -1188.56675911083
0.511 2.93542074363992 -1185.63133836719
0.515 5.24271844660194 -1180.38861992058
0.541 4.99075785582255 -1175.39786206476
0.514 5.83657587548638 -1169.56128618928
0.557 9.15619389587074 -1160.4050922934
0.516 4.65116279069767 -1155.75392950271
0.527 8.15939278937381 -1147.59453671333
0.555 9.90990990990991 -1137.68462680342
0.565 9.38053097345133 -1128.30409582997
0.536 6.34328358208955 -1121.96081224788
0.508 14.1732283464567 -1107.78758390143
0.52 6.53846153846154 -1101.24912236296
0.526 0.760456273764259 -1100.4886660892
0.519 7.89980732177264 -1092.58885876743
0.518 10.4247104247104 -1082.16414834272
0.474 4.64135021097046 -1077.52279813175
0.521 3.6468330134357 -1073.87596511831
0.515 11.4563106796117 -1062.4196544387
0.453 3.75275938189845 -1058.6668950568
0.473 15.8562367864693 -1042.81065827033
0.491 14.4602851323829 -1028.35037313795
0.436 22.4770642201835 -1005.87330891776
0.459 13.2897603485839 -992.583548569181
0.503 5.76540755467197 -986.818141014509
0.464 9.05172413793103 -977.766416876578
0.503 14.9105367793241 -962.855880097254
0.492 15.4471544715447 -947.408725625709
0.516 5.81395348837209 -941.594772137337
0.496 -0.806451612903226 -942.40122375024
0.52 2.30769230769231 -940.093531442548
0.52 3.46153846153846 -936.63199298101
